code,name,scie,lang,grup,regn,tags,yield,preparation
P066,"Red snapper, small",Priacanthus hamrur,"B. Alta-punti; G. Dorali, Ratado; Kan. Disco Meenu; Mal. Bullsai, Chemballi; Mar. Tambi; O. Alta-punti; Tam. Kakkasi, Paswa; Tel. Bochelu; E. Lunar-tailed bigeye, Goggle eye, Moontail bullseye, Red Bullseye, Lunar-tailed Bullseye, Red Big Eye, Crescent Tail Bigeye, Lunar Tailed Bigeye, Dusky-finned Bullseye, Spot-finned Bull`s Eye., Moontail Bullseye, Bigeye Snapper, Black-spot Big-eye, Lunar-tailed Glasseye, Duskyfin Bulleye, Goggle-eye; Common. Marine fish; [Place of collection: Goa]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P067,Sadaya,Platax orbicularis,"Tam. Sadaya, Thotti Meen; Mal. Nandan; E. Orbicular batfish, Circular batfish, Orbiculate batfish, Round batfish, Orbic batfish; Common. Aquarium fish; [Place of collection: Chennai]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P068,Salmon,Salmo salar,E. Atlantic salmon; Common. Ray-finned fish; [Place of collection: Goa],Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P069,Sangada,Nemipterus japonicus,"Mar. Bamni; Tam. Kendai, Puthuputtan Kendai; Tel. Goli; Mal. Kerachoondan; G. Bamni; E. Japanese threadfin bream; Common. Marine fish; [Place of collection: Chennai]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P070,Sankata parai,Caranx ignobilis,"E. Giant trevally, Lowly trevally, Barrier trevally, Giant kingfish, Ulua, Yellowfin Jack; Mal. Kuluvel; Tel. Jarradandree-parah; Common. Large marine fish; [Place of collection: Chennai]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P071,Sardine,Sardinella longiceps,"E. Indian oil sardine, Malabar Sardine; G. Tarali; Kan. Baige, Buthai, Boothai, Tarli-multhi; Mal. Nalla Mathi, Nallamathi; Mar. Haird, Kanat, Tarali, Tarli, Haid; Tam. Nonalai, Charlay, Paycharlay, Paichalai; Tel. Noona-kavallu; Common. Ray-finned fish; [Place of collection: Kolkata]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P072,Shark,Carcharhinus sorrah,"E. Spot-tail shark, Sorrah shark; Kan. Shirat; Mar. Balda, Pisori; Tam. Katta-sorrah; Common. Requiem shark; [Place of collection: Goa and Mandapam]",Marine Fish,2,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P073,"Shark, hammer head",Sphyrna mokarran,"Tam. Sura, Komban Sura; Mal. Sravu, Chenkannan Sravu; Tel. Sorrah, Koma Sorrah; B. Haturi Hangar; O. Kochia Kammad; Mar. Kanar, Mushee; Kan. Sappa sorrah; E. Great hammerhead; Common. Hammerhead shark; [Place of collection: Kolkata]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P074,"Shark, spotted",Stegostoma fasciatum,"E. Zebra shark; G. Shinawala, Magara, Shinvala, Musia; Mal. Poochasurav, Zebra Sravu; Mal. Shinvala, Mushi, Shinavla; Tam. Komarasi-sorrah, Coruhgun-sorrah, Korangum Sorrah; Tel. Potrava, Komarasi, Orookoolti-sorrah, Pollee-makum, Komrasi, Pollee Makum, Corootoolti-sorrah; Common. Carpet shark; [Place of collection: Kochi]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P075,Shelavu,Sphyraena jello,"E. Pickhandle barracuda, Banded Barracuda, Sea Pike; G. Bhungar; Kan. Kandai; Mal. Cheelahoo; Mar. Ghalse, Badvi, Jaban-tal, Badri; Tel. Jellow; [Place of collection: Chennai, Goa, Vizag and Kochi]",Marine Fish,4,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P076,Silan,Silonia silondia,"E. Silond catfish, Silondia Vacha, Silong Catfish; A. Dhain, Silan, Utti, Koch; B. Silond; Common. Schilbid catfish; [Place of collection: Kolkata]",Marine Fish,1,fishetarian nonveg,0.55,Gutting/Scaling/Trimming
P077,Silk fish,Beryx sp.,"Mal. Pattumeen; E. Alfonsino, Alfonsin, Longfinned beryx, Red bream, Imperador; Common. Deep oceanic fish; [Place of collection: Kochi]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P078,Silver carp,Hypophthalmichthys molitrix,"E. Silver carp; Kan. Belli-gende; Common. Freshwater cyprinid fish, Asian carp; [Place of collection: Kolkata]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P079,Sole fish,Cynoglossus arel,E. Largescale tongue-sole; Mar. Lep; Common. Tonguefish; [Place of collection: Vizag],Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P080,Stingray,Dasyatis pastinaca,"E. Common stingray, Blue Stingray; Mal. Thirukay; Common. Stingray; [Place of collection: Kolkata]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P081,Tarlava,Drepane punctata,"E. Spotted sicklefish, Moon-fish, Spotted Bat-fish, Spotted Drepane; G. Chand; Mar. Chand; Tam. Therattai, Painthi; Tel. Thotha, Thetti; [Place of collection: Chennai and Vizag]",Marine Fish,2,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P082,Tholam,Plectorhinchus schotaf,"E. Minstrel sweetlips, Grey Sweetlip; Mar. Harvil; Common. Gamefish; [Place of collection: Chennai and Mandapam]",Marine Fish,2,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P083,Tilapia,Oreochromis niloticus,"E. Nile tilapia; A. Elapi, Japani kawoi; Tam. Tilapia; Common. Tilapia, Cichlid fish; [Place of collection: Kolkata]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P084,Tuna,Euthynnus affinis,"E. Mackerel tuna, Kawakawa, Little Tuna; G. Gedar; Kon. Bokado; Mal. Choora; Mar. Chuki, Bugudi, Ohaman, Gedar, Kuppa; Tam. Choori-min, Suraly; Common. Ray-finned bony fish; [Place of collection: Chennai, Vizag, Goa, Mandapam and Kochi]",Marine Fish,5,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P085,"Tuna, striped",Katsuwonus pelamis,"E. Skipjack tuna, Aku, Arctic bonito, Mushmouth, Oceanic bonito, Striped tuna, Victor fish, Oceanic Skipjack; G. Gedar; Kon. Bokado; Mal. Choora; Mar. Kuppa, Bugudi, Gedar; Common. Medium-sized perciform fish; [Place of collection: Kochi]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P086,Valava,Chirocentrus nudus,"E. Whitefin wolf-herring, Tenpounder; Tam. Kiru-wahlah; Tel. Wahlah; Common. Herring; [Place of collection: Vizag]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P087,Vanjaram,Scomberomorus commerson,"E. Narrow-barred Spanish mackerel, Barred Seer Fish, King Seer; G. Surmai, Chhapri; Kan. Thavar; Mal. Ayakora, Chumbum; Mar. Anjai, Anjari, Surmai, Towar; Tam. Ah-ku-lah, Mah-wu-leachi, Mavulasi, Seela, Mah-wu-laachi, Vanjiram, Velra, Konam; Tel. Vanjiramu, Konema, Varimeen, Yellari, Vellikannan, Ayaokaro; Common. Mackerel; [Place of collection: Chennai and Goa]",Marine Fish,2,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P088,Vela meen,Aprion virescens,"Mal. Vela meen, Kurali; Tam. Vela meen, Kila meen, Komu kila; E. Green jobfish; Common. Snapper; [Place of collection: Mandapam]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P089,Vora,Siganus javus,E. Streaked spinefoot; Mar. Kunar; Tam. Ottah; Tel. Warahwah; Common. Rabbitfish; [Place of collection: Chennai and Mandapam],Marine Fish,2,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P090,Whale shark,Galeocerdo cuvier,"E. Tiger shark; G. Bhoovar, Bhoavar, Pattari; Kan. Pullia, Pilithatte; Mal. Valiasurav, Vorimiyaru, Kalla-sravu, Kalvari, Pulli Sravu, Kellan, Kethalan, Valiyasurav; Mar. Waghbeer; Tam. Wulluven Sorrah; Tel. Kettalam Sorrah, Kethalam-sorrah, Kethulam, Kurangu-sorrah, Vulluvan-sorrah; Common. Requiem shark; [Place of collection: Mandapam]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P091,Xiphinis,Xiphias gladius,"E. Swordfish, Broadbills, Sword Fish; G. Kunga, Tadmachhi; Mal. Kuthirameen; Mar. Tadmasa; Common. Billfish, Gamefish, Predatory fish; [Place of collection: Mandapam]",Marine Fish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
P092,"Eggs, cat fish",Ompok bimaculatus,A. Pabho koni; B. Pabda dim; H. Pabda ande; O. Pabdah anda; E. Butter catfish; Common. Sheatfish; [Place of collection: Kolkata],Marine Fish,1,fishetarian nonveg,0.775,Cleaning
Q001,Crab,Menippe mercenaria,"A. Khekora; B. Kankra; G. Karachalo; H. Kekda; Kan. Edi, Nalli; Kon. Kulli; Mal. Njandu; Mar. Khekada, Chimbori; O. Kankada; P. Kekra; Tam. Nandu; Tel. Peetha, Endrakaya; U. Kekra; E. Florida stone crab; [Place of collection: Kolkata]",Marine Shellfish,1,fishetarian nonveg,0.35,Shell removal
Q002,"Crab, sea",Portunus sanguinolentus,"A. Khekora; B. Kankra; G. Karachalo; H. Kekda; Kan. Edi, Nalli; Kon. Kulli; Mal. Njandu; Mar. Khekada, Chimbori; O. Kankada; P. Kekra; Tam. Nandu; Tel. Peetha, Endrakaya; U. Kekra; E. Three-spot swimming crab, Blood-spotted swimming crab, Red-spotted swimming crab; Common. Large crab; [Place of collection: Chennai]",Marine Shellfish,1,fishetarian nonveg,0.35,Shell removal
Q003,"Lobster, brown",Thenus orientalis,"B. Koral chingri; H. Chappal jhinga; Kan. Kalla sigadi; Mal. Adipan chemmeen; Mar. Phati; Tam. Matta singi eral, Kal eral; Tel. Edu royya; E. Flathead lobster, Bay lobster, Moreton Bay bug; Common. Slipper lobster; [Place of collection: Chennai]",Marine Shellfish,1,fishetarian nonveg,0.4,Shell removal
Q004,"Lobster, king size",Thenus orientalis,"B. Koral chingri; H. Chappal jhinga; Kan. Kalla sigadi; Mal. Adipan chemmeen; Mar. Phati; Tam. Matta singi eral, Kal eral; Tel. Edu royya; E. Flathead lobster, Bay lobster, Moreton Bay bug; Common. Slipper lobster; [Place of collection: Chennai, Vizag, Mumbai, Kochi, Mandapam and Goa]",Marine Shellfish,1,fishetarian nonveg,0.4,Shell removal
Q005,Mud crab,Scylla tranquebarica,"B. Chokha kankra; H. Chikad kekda; Kan. Kesaru edi; Mal. Cheli njandu; Mar. Chikhli chimbori; O. Kado kankada; Tam. Seru nandu, Mandu nandu; Tel. Buradha peetha; E. Mangrove crab, Mud crab; [Place of collection: Goa]",Marine Shellfish,1,fishetarian nonveg,0.35,Shell removal
Q006,Oyster,Crassostrea sp.,"E. Indian backwater oyster; Mal. Muringa, Muru; Tam. Kalungu, Ali, Patti; [Place of collection: Goa]",Marine Shellfish,1,fishetarian nonveg,0.45,Shell removal
Q007,"Tiger prawns, brown",Solenocera crassicornis,A. Misa maas; B. Chingri; G. Jinga; H. Jhinga; Kan. Sigadi; Kon. Sungat; Mal. Chemmeen; Mar. Kolambi; O. Chingudi; P. Jhinga; Tam. Iraal; Tel. Royya; U. Jhinga; Common. Marine crustacean; [Place of collection: Chennai],Marine Shellfish,1,fishetarian nonveg,0.6,Shell/Head removal (assumed)
Q008,"Tiger Prawns, orange",Penaeus monodon,"A. Misa maas; B. Bagda chingri; G. Tiger jinga; H. Bagda jhinga; Kan. Hebbagani sigadi; Kon. Wagho sungat; Mal. Kara chemmeen, Naran chemmeen; Mar. Bagda kolambi; O. Bagda chingudi; P. Tiger jhinga; Tam. Vari iraal; Tel. Puli royya; U. Tiger jhinga; E. Giant tiger prawn, Asian tiger shrimp; Common. Marine crustacean; [Place of collection: Kochi]",Marine Shellfish,1,fishetarian nonveg,0.6,Shell/Head removal (assumed)
R001,"Clam, green shell",Perna viridis,"E. Asian green mussel, Green-lipped mussel; Mal. Kallumalkai, Kadukka; Common. Mussel, Bivalve; [Place of collection: Goa]",Marine Mollusks,1,fishetarian nonveg,0.3,Shell removal
R002,"Clam, white shell, ribbed",Meretrix meretrix,"B. Jhinuk; G. Kalav; H. Sippi; Kan. Maruvai, Tisare; Kon. Tisareo, Shinanyeo; Mal. Kakka; Mar. Tisari, Shivlya; O. Samuka; Tam. Matti, Vari matti; Tel. Alu chippa, Gulla; E. Asiatic Hard Clam; [Place of collection: Goa]",Marine Mollusks,1,fishetarian nonveg,0.3,Shell removal
R003,Octopus,Octopus vulgaris,"B. Octopus; G. Octopus; H. Ashtabahu; Kan. Ashtabhuja, Ane bondaas; Kon. Octopus; Mal. Neerali; Mar. Ashtapad; O. Octopus; P. Octopus; Tam. Kanavai, Aktopas; Tel. Ashtabuji; U. Ashtpa; E. Common octopus; [Place of collection: Mumbai]",Marine Mollusks,1,fishetarian nonveg,0.45,Cleaning
R004,"Squid, black",Loligo sp.,B. Kali squid; H. Kala squid; Kan. Kappu bondaas; Mal. Karutha koonthal; Mar. Kali maakli; Tam. Karuppu kanavai; Tel. Nalla squid; [Place of collection: Kolkata],Marine Mollusks,1,fishetarian nonveg,0.45,Cleaning
R005,"Squid, hard shell",Sepia pharaonis,"B. Cuttlefish, Katol mas; H. Samudra pheni; Kan. Kallu bondaas; Mal. Kanava; Mar. Maakli, Goti maakli; Tam. Kanavai, Ottu kanavai; Tel. Cuttlefish, Samudra peni; E. Pharaoh cuttlefish; Common. Large cuttlefish; [Place of collection: Goa]",Marine Mollusks,1,fishetarian nonveg,0.45,Cleaning
R006,"Squid, red",Loligo duvauceli,B. Lal squid; H. Lal squid; Kan. Kempu bondaas; Mal. Chuvanna koonthal; Mar. Lal maakli; Tam. Sivappu kanavai; Tel. Erra squid; [Place of collection: Chennai and Goa],Marine Mollusks,2,fishetarian nonveg,0.45,Cleaning
R007,"Squid, white, small",Uroteuthis duvauceli,"B. Shada squid; H. Safed squid; Kan. Bili bondaas; Mal. Vella koonthal; Mar. Safed maakli, Choti maakli; Tam. Vellai kanavai, Porsi kanavai; Tel. Tella squid; E. Indian Ocean Squid, Indian Squid; [Place of collection: Mumbai]",Marine Mollusks,1,fishetarian nonveg,0.45,Cleaning
S001,Cat fish,Tandanus tandanus,"A. Kanduli mas, Singora mas; B. Tengra, Singi; G. Khago; H. Singee, Singhara; Kan. Thogari meenu; Mal. Muzhi, Etta; Mar. Shingata, Shingala; N. Singhai; O. Tengra, Singi; P. Sanghra; Tam. Keluthi, Theli; Tel. Marpu, Jella; U. Singee; E. Eel-tailed catfish, Dewfish, Freshwater catfish, Jewfish, Tandan; Common. Catfish; [Place of collection: Kolkata]",Fresh Water Fish and Shellfish,2,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
S002,Catla,Catla catla,"E. Major carp; A. Baudhekra, Bhakua, Baudhekera; B. Katla, Pla Kra Ho; G. Tambra, Thambra, Bawas; H. Catla, Bhakur, Boassa, Katla, Chepti; Kan. Catla; Mal. Karakatla, Catla; Mar. Tambra, Pla Kra Ho, Catla, Katala; O. Bhakur, Bahkur, Barkur; P. Theil, Theila, Thaila; Tam. Meen, Yamaneri Kendai, Theppu Meenu, Japan Kendai, Japankendai, Thoppa, Thoppa-meen, Theppu-meenu, Thoppu Meen, Koora Kendai, Koora-kendai, Kanavi, Thoppameenu; Tel. Botcha, Botchee, Bocha, Bacha, Krishnabotcha; Common. Asian freshwater fish; [Place of collection: Kolkata]",Fresh Water Fish and Shellfish,6,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
S003,Fresh water Eel,Anguilla anguilla,"A. Kushia; B. Baan maach, Baam; H. Baam machli; Kan. Havu meenu; Mal. Mananjil, Mlanjil; Mar. Vaam, Ahir; O. Baamo; P. Baam; Tam. Vilangu meen; Tel. Malugu chepa, Bhamu; U. Baam machli; E. European eel; Common. Eel, Catadromous fish; [Place of collection: Kolkata]",Fresh Water Fish and Shellfish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
S004,Gold fish,Carassius auratus,"A. Xunali maas; B. Shona maach; G. Soneri machhli; H. Sunahri machli; Kan. Bangaru meenu, Chinna meenu; Mal. Swarna matsyam; Mar. Soneri masa; O. Suna machha; P. Sunahri machhi; Tam. Thanga meen; Tel. Bangaru chepa; U. Sunahri machli; E. Goldfish; Common. Freshwater fish, Aquarium fish; [Place of collection: Kolkata and Bangaluru]",Fresh Water Fish and Shellfish,1,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
S005,Pangas,Pangasianodon hypophthalmus,B. Pangas; H. Pangas machli; E. Iridescent shark; Common. Shark catfish; [Place of collection: Kolkata],Fresh Water Fish and Shellfish,2,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
S006,Rohu,Labeo rohita,"E. Rohu, Rui, Roho labeo; A. Rou, Rohiti, Rohitii, Row, Rau, Rui; B. Rahu, Rui, Ruee; H. Bhobhari, Rohu; Kan. Rohu; Mal. Rohitham, Rohu; M. Row; Mar. Rohu, Tambada Massa, Tambada Masa, Tambada-massa; O. Rohu, Ruhu, Rohi; P. Dumra, Tapra, Rohu, Dhambra; Tam. Kannadi Kendai, Kennadi Kendai; Tel. Bocha-gandumeenu; Common. Carp fish; [Place of collection: Kolkata]",Fresh Water Fish and Shellfish,6,fishetarian nonveg,0.575,Gutting/Scaling/Trimming
S007,Crab,Pachygrapsus sp.,"A. Khekora; B. Kankra; G. Karachalo; H. Kekda; Kan. Edi, Nalli; Kon. Kulli; Mal. Njandu; Mar. Khekada, Chimbori; O. Kankada; P. Kekra; Tam. Nandu; Tel. Peetha, Endrakaya; U. Kekra; Common. Small shore crab; [Place of collection: Kolkata]",Fresh Water Fish and Shellfish,1,fishetarian nonveg,0.35,Shell removal
S008,"Prawns, big",Macrobrachium rosenbergii,"A. Bor misa; B. Golda chingri; H. Bada jhinga; Kan. Dodda sigadi; Mal. Aattu konchu, Valiya chemmeen; Mar. Mothi kolambi; O. Galda chingudi; Tam. Aattu eral, Yera; Tel. Gudi royya; E. Giant freshwater prawn, Giant river prawn; Common. Palaemonid freshwater prawn, Shrimp; [Place of collection: Bengaluru]",Fresh Water Fish and Shellfish,3,fishetarian nonveg,0.5,Shell/Head removal
S009,"Prawns, small",Macrobrachium sp.,"A. Xoru misa; B. Kucho chingri; G. Nani jinga; H. Chhota jhinga; Kan. Chikka sigadi; Kon. Lhan sungat; Mal. Kunju konchu, Cheru chemmeen; Mar. Lahan kolambi; O. Chuna chingudi; P. Chhoti jhinga; Tam. Kutti eral, Kooni; Tel. Chinna royya; U. Chhota jhinga; Common. Shrimp; [Place of collection: Mumbai]",Fresh Water Fish and Shellfish,6,fishetarian nonveg,0.5,Shell/Head removal
S010,Tiger prawns,Macrobrachium sp.,"A. Misa maas; B. Chingri; G. Jinga; H. Jhinga; Kan. Sigadi; Kon. Sungat; Mal. Chemmeen, Konchu; Mar. Kolambi; O. Chingudi; P. Jhinga; Tam. Iraal; Tel. Royya; U. Jhinga; Common. Shrimp; [Place of collection: Kolkata]",Fresh Water Fish and Shellfish,2,fishetarian nonveg,0.5,Shell/Head removal
T001,Coconut oil,Cocos nucifera,A. Narikol tel; B. Narkel tel; G. Nariyel nu tel; H. Nariyal tel; Kan. Tenginakai enne; Kon. Narla tel; Mal. Velichenna; Mar. Khobrel tel; N. Nariwal ko tel; O. Nadia tela; P. Nariyal da tel; S. Narikela taila; Tam. Thengai ennai; Tel. Kobbari nune; U. Nariyal ka tel,Edible Oils and Fats,1,vegetarian eggetarian fishetarian veg,1,None
T002,Corn oil,Zea mays,A. Gom dhan tel; B. Bhuttar tel; G. Makai nu tel; H. Makai ka tel; Kan. Musukina jola enne; Mal. Cholam enna; Mar. Makyache tel; N. Makai ko tel; O. Maka tela; P. Makki da tel; Tam. Makkacholam ennai; Tel. Mokka jonna nune; U. Makai ka tel,Edible Oils and Fats,1,vegetarian eggetarian fishetarian veg,1,None
T003,Cotton seed oil,Gossypium spp.,"B. Karpaser tel; G. Kapasiya tel; H. Kapas ka tel, Binola tel; Kan. Hatthi beeja enne; Mar. Kapsache tel, Sarkiche tel; O. Kapa tela; P. Vareve da tel; Tam. Paruthi vidhai ennai; Tel. Prathi ginjala nune; U. Binola tel",Edible Oils and Fats,1,vegetarian eggetarian fishetarian veg,1,None
T004,Gingelly oil,Sesamum indicum,"A. Til tel; B. Til tel; G. Tal nu tel; H. Til ka tel; Kan. Ellenne; Kon. Tila tel; Mal. Nallenna, Ellenna; Mar. Tila che tel; N. Til ko tel; O. Rasi tela; P. Til da tel; S. Tila taila; Tam. Nallennai, Ellenai; Tel. Nuvvula nune; U. Til ka tel",Edible Oils and Fats,6,vegetarian eggetarian fishetarian veg,1,None
T005,Groundnut oil,Arachis hypogaea,"A. China badam tel; B. China badam tel; G. Sing tel, Magafali nu tel; H. Moongphali ka tel; Kan. Kadale kaayi enne, Shenga enne; Kon. Bhui mug tel; Mal. Kadala enna, Nilakkadala enna; Mar. Shengdana tel; N. Mungfali tel; O. China badama tela; P. Mungfali da tel; S. Bhuchanaka taila; Tam. Kadalai ennai; Tel. Verusenaga nune, Pallila nune; U. Moongphali ka tel",Edible Oils and Fats,5,vegetarian eggetarian fishetarian veg,1,None
T006,Mustard oil,Brassica spp.,"A. Horiyoh tel; B. Shorsher tel; G. Sarisav nu tel, Rai nu tel; H. Sarson ka tel; Kan. Sasive enne; Kash. Sarshaf tel; Kon. Sasvanche tel; Mal. Kadugu enna; Mar. Mohariche tel; N. Tori ko tel; O. Sorisa tela; P. Sarhon da tel; S. Sarshapa taila; Tam. Kadugu ennai; Tel. Aava nune; U. Sarson ka tel",Edible Oils and Fats,6,vegetarian eggetarian fishetarian veg,1,None
T007,Palm oil,Elaeis guineensis,B. Taaler tel; G. Taad nu tel; H. Taad ka tel; Kan. Taale enne; Mal. Pana enna; Mar. Taad tel; O. Tala tela; P. Taad da tel; Tam. Panai ennai; Tel. Taati nune; U. Taar ka tel,Edible Oils and Fats,4,vegetarian eggetarian fishetarian veg,1,None
T008,Rice bran oil,Oryza sativa,"B. Chaler kuro tel, Chaler kundo tel; G. Chokha na bhusa nu tel; H. Chawal ki bhusi ka tel; Kan. Akki tavadu enne; Mal. Ari thavidu enna; Mar. Tandul kondya che tel; O. Chaula chopa tela, Chaula kunda tela; P. Chaul de chilke da tel; Tam. Arisi thavidu ennai; Tel. Tavudu nune; U. Chawal ki bhusi ka tel",Edible Oils and Fats,5,vegetarian eggetarian fishetarian veg,1,None
T009,Safflower oil,Carthamus tinctorius,B. Kusum tel; G. Kusumbi tel; H. Kusum ka tel; Kan. Kusube enne; Mar. Kardai tel; O. Kusuma tela; P. Kusum da tel; Tel. Kusuma nune; U. Kusum ka tel,Edible Oils and Fats,1,vegetarian eggetarian fishetarian veg,1,None
T010,Safflower oil (blended),,,Edible Oils and Fats,4,vegetarian eggetarian fishetarian veg,1,None
T011,Soyabean oil,Glycine max,B. Soyabean tel; G. Soyabean tel; H. Soyabean tel; Kan. Soyabean enne; Mal. Soyabean enna; Mar. Soyabean tel; O. Soyabean tela; P. Soyabean tel; Tam. Soyabean ennai; Tel. Soyabean nune; U. Soyabean tel,Edible Oils and Fats,6,vegetarian eggetarian fishetarian veg,1,None
T012,Sunflower oil,Helianthus annuus,"B. Surjomukhi tel; G. Surajmukhi nu tel; H. Surajmukhi ka tel; Kan. Suryakanthi enne; Mal. Suryakanthi enna; Mar. Suryaphul tel; N. Suryamukhi tel; O. Surjyamukhi tela; P. Surajmukhi da tel; Tam. Suriyakanthi ennai; Tel. Poddu tirugudu nune, Suryakanthi nune; U. Surajmukhi ka tel",Edible Oils and Fats,6,vegetarian eggetarian fishetarian veg,1,None
T013,Ghee,,Kan. Tuppa; Kon. Touup; Mal. Neyy; Mar. Tup; O. Ghia; P. Ghyo; S. Ghrita; Tam. Nei; Tel. Neyyi,Edible Oils and Fats,6,vegetarian eggetarian fishetarian veg,1,None
T014,Vanaspati,,"B. Bonospoti, Dalda; H. Dalda; Kan. Dalda; Mal. Dalda; Mar. Dalda; O. Banaspati, Dalda; P. Banaspati, Dalda; Tam. Dalda; Tel. Dalda; U. Banaspati, Dalda",Edible Oils and Fats,6,vegetarian eggetarian fishetarian veg,1,None
